siteid,spid,x,y,occ,group,alt,asp2,ontprec,ontprec4,ontprecsd,ontslp,onttemp,onttempsd,onttmin4,ontveg,watdist
10685,tgb,-80.00478,43.50294,0,bird,321,-8.35E-01,904,70,13,0.677695,58,9779,6,2,806267.6
10686,tgb,-80.33748,43.33376,0,bird,321,9.08E-01,955,76,13,0.5009125,58,9746,4,4,826505.3
10687,tgb,-79.04887,44.13623,0,bird,321,9.94E-01,847,58,12,1.28413,51,10020,2,4,734285.3
10688,tgb,-94.33842,49.09298,0,bird,321,9.94E-01,644,39,51,0.02935215,11,13336,-23,3,884164.1
10068,tgb,-78.38183,45.58839,0,bird,465,-5.14E-01,951,63,16,0.9235224,20,11109,-29,2,576323.7
10689,tgb,-94.677,48.88145,0,bird,320,6.12E-17,617,39,55,0,10,13348,-25,3,910643.9
10690,tgb,-94.59324,48.94246,0,bird,320,6.14E-01,624,39,53,0.06312417,10,13327,-25,2,902964.4
10691,tgb,-94.43333,49.53444,0,bird,320,7.07E-01,630,38,48,0.02320492,9,13528,-23,3,835196.8
10692,tgb,-78.5164,44.73338,0,bird,320,-5.43E-01,937,64,10,0.1364952,40,10500,-8,2,670877.5
10693,tgb,-80.22839,48.29063,0,bird,320,4.53E-01,839,46,24,0.1300302,-5,12581,-54,2,279089.5
10694,tgb,-77.42494,44.69728,0,bird,320,-1.35E-01,880,66,11,1.267385,40,10614,-8,2,687272
10695,tgb,-79.68309,47.40005,0,bird,320,-4.86E-01,885,52,21,0.6940995,10,12131,-38,5,371609.4
10696,tgb,-80.8686,44.42853,0,bird,320,4.34E-01,1062,68,14,0.7081513,49,9592,-1,4,710985.4
10697,tgb,-94.56434,48.95128,0,bird,320,9.99E-01,628,39,53,0.05870429,10,13338,-25,2,901738.9
10698,tgb,-94.29324,49.13176,0,bird,320,7.07E-01,649,39,50,0.02320492,11,13336,-22,3,878843.8
10006,tgb,-78.58965,45.46921,0,bird,506,5.57E-01,992,65,14,0.3584343,20,10973,-29,2,589084.9
10069,tgb,-78.77202,45.59711,0,bird,465,9.03E-01,1012,66,14,1.148056,21,11029,-28,2,572431.6
10699,tgb,-80.48313,43.33491,0,bird,320,-9.31E-01,970,77,12,0.5684782,57,9748,4,4,827589.1
10700,tgb,-80.45356,43.31549,0,bird,320,-9.02E-01,969,77,12,0.6257339,58,9735,4,4,829318.8
10701,tgb,-80.20368,43.55145,0,bird,320,-9.81E-01,929,71,13,0.2407042,56,9783,3,4,801482.6
10702,tgb,-94.41422,49.61499,0,bird,320,3.94E-01,629,37,47,0.01037755,9,13535,-23,3,826262.7
10703,tgb,-84.67242,49.2198,0,bird,320,9.39E-02,784,45,20,0.4094793,-12,12470,-62,2,331490.6
10704,tgb,-94.30178,49.17441,0,bird,320,-3.16E-01,647,39,50,0.02935215,11,13351,-22,3,874035.1
10705,tgb,-79.21986,44.00705,0,bird,319,-9.88E-01,831,58,13,1.134997,54,9950,4,2,748551.6
10706,tgb,-79.98067,43.63702,0,bird,319,-8.51E-01,891,67,13,0.6417895,56,9806,4,4,791614.9
10707,tgb,-94.65441,48.90464,0,bird,319,-1.84E-16,620,39,55,0.01037755,10,13348,-25,3,908521
10708,tgb,-79.65388,44.49399,0,bird,319,-9.94E-01,947,60,12,1.057067,47,10047,-4,4,694467.4
10070,tgb,-78.53836,45.59948,0,bird,465,5.82E-01,977,64,15,1.39511,20,11071,-29,2,574011.3
10709,tgb,-79.86645,43.91672,0,bird,319,7.42E-01,871,62,12,1.21687,54,9900,1,2,759158.4
10710,tgb,-81.13667,43.25981,0,bird,319,-6.00E-01,1015,77,10,0.102207,58,9682,5,5,842811.1
10711,tgb,-80.25809,43.50294,0,bird,319,-5.24E-01,940,73,13,0.2627369,57,9768,3,4,807668.5
10712,tgb,-78.55232,44.19299,0,bird,319,-9.32E-01,845,61,10,1.732244,48,10053,0,4,730631.9
10713,tgb,-80.10233,48.10964,0,bird,319,-6.49E-01,840,47,22,0.6609647,-2,12536,-50,2,297124.5
10714,tgb,-80.49438,43.54058,0,bird,318,-7.07E-01,974,74,12,0.121466,56,9762,2,4,804483
10715,tgb,-80.06861,43.49734,0,bird,318,-4.89E-01,909,71,13,0.3899471,58,9772,5,2,806564
10716,tgb,-80.49451,43.31447,0,bird,318,-9.87E-01,970,77,12,0.5210381,58,9735,5,4,829589.1
10717,tgb,-79.99851,43.51952,0,bird,318,-3.51E-01,901,70,13,0.6580259,58,9779,5,2,804289.7
10718,tgb,-78.87211,44.0347,0,bird,318,-9.46E-01,834,60,12,0.7862516,53,9944,4,4,746459.6
10071,tgb,-78.57302,45.56161,0,bird,465,-2.96E-01,984,65,14,0.7908937,21,11044,-29,2,578577.1
10719,tgb,-81.54358,48.24187,0,bird,318,1.50E-01,851,47,23,0.6226287,-2,12360,-54,2,312162.5
10720,tgb,-79.63568,44.5686,0,bird,317,8.73E-01,971,61,12,1.932503,46,10075,-5,4,686664.9
10721,tgb,-79.9287,43.47172,0,bird,317,-9.10E-01,892,70,13,1.267895,59,9769,6,2,808797.8
10722,tgb,-80.12264,48.09881,0,bird,317,-9.77E-01,840,47,22,0.672031,-2,12513,-50,2,298432.2
10723,tgb,-80.57555,43.29595,0,bird,317,-6.79E-01,976,78,12,0.3655738,58,9735,4,4,833196.6
10724,tgb,-79.47637,45.60063,0,bird,317,3.62E-01,1107,70,14,0.8317658,33,10829,-16,4,570899.2
10725,tgb,-86.71109,50.17938,0,bird,317,9.99E-01,838,45,31,0.4576628,-21,13218,-71,4,405885.3
10726,tgb,-79.30914,45.68351,0,bird,317,1.54E-01,1077,69,13,0.5786163,31,10918,-18,3,562097.3
10727,tgb,-80.2,48.58333,0,bird,317,-6.26E-01,847,45,25,0.9061055,-8,12697,-58,2,247469.3
10728,tgb,-80.14847,43.47145,0,bird,317,-9.60E-01,925,72,13,0.3064426,58,9766,5,4,810856.3
10072,tgb,-80.14181,43.79786,0,bird,463,-3.83E-01,920,67,12,0.761416,46,9847,-5,4,774023.3
10729,tgb,-78.46809,44.74295,0,bird,316,9.33E-01,934,64,10,0.3712735,40,10520,-8,3,670226.8
10730,tgb,-80.58314,43.30006,0,bird,316,2.32E-01,977,78,11,0.3052101,58,9735,4,4,832305.6
10731,tgb,-79.54649,43.95201,0,bird,316,-9.44E-01,839,59,13,0.6229746,54,9908,3,4,754440.9
10732,tgb,-80.45554,43.31514,0,bird,316,-7.07E-01,969,77,12,0.6257339,58,9735,5,4,829318.8
10733,tgb,-80.8906,44.19839,0,bird,316,3.40E-01,1070,70,12,0.1103148,51,9618,0,4,736246.6
10734,tgb,-79.65917,44.49141,0,bird,316,-9.98E-01,946,60,12,1.057067,47,10041,-4,4,694488.6
10735,tgb,-80.40494,43.3217,0,bird,316,3.31E-01,961,77,12,0.8441005,58,9737,5,4,828026.3
10736,tgb,-80.27256,43.41206,0,bird,316,1.05E-01,945,74,13,0.2075502,58,9747,4,2,817453.8
10737,tgb,-80.03803,44.16968,0,bird,316,5.43E-02,915,62,11,1.410147,50,9887,-1,4,732828.2
10738,tgb,-77.06746,44.9701,0,bird,316,-6.80E-01,864,64,11,0.2275963,37,10894,-10,2,664201.4
10073,tgb,-79.99041,43.9091,0,bird,463,4.79E-01,897,64,12,0.1474924,45,9880,-5,4,760652.8
10739,tgb,-85.8485,48.68296,0,bird,316,-9.25E-01,870,52,19,0.6443847,-3,11381,-52,2,436056.5
10740,tgb,-80.43142,43.46663,0,bird,315,9.13E-01,967,74,12,0.3016611,57,9748,3,4,812763.3
10741,tgb,-80.36343,43.45099,0,bird,315,-2.43E-01,954,74,13,0.4433205,57,9763,4,4,814180.4
10742,tgb,-79.5841,43.966,0,bird,315,7.19E-01,839,59,13,0.8059295,54,9914,3,2,752541.8
10743,tgb,-79.97148,44.03262,0,bird,315,-6.00E-01,894,62,11,1.624737,52,9892,1,4,747007.2
10744,tgb,-80.25828,43.5217,0,bird,315,-9.13E-01,939,72,13,0.3760288,57,9768,4,5,804766.7
10745,tgb,-79.59334,48.1427,0,bird,315,3.51E-01,875,48,25,0.04151021,0,12558,-49,2,289741.8
10746,tgb,-80.03998,43.4831,0,bird,314,-9.84E-01,908,71,13,0.2951654,58,9766,5,2,808370.9
10747,tgb,-80.79005,43.13448,0,bird,314,6.12E-17,988,80,11,0.4851876,59,9679,6,4,852537.3
10748,tgb,-78.68476,44.83454,0,bird,314,-6.90E-01,978,65,11,0.3281635,40,10542,-9,2,658200.8
10074,tgb,-90.05456,48.62505,0,bird,463,-1.10E-01,759,43,36,0.9754511,-2,12113,-51,2,704371.6
10749,tgb,-80.35836,43.29957,0,bird,314,-9.81E-01,959,77,12,0.6012495,58,9733,5,4,830552.4
10750,tgb,-79.58492,48.13546,0,bird,314,-7.07E-01,877,48,25,0.6636472,0,12537,-49,5,290673.8
10751,tgb,-93.05784,52.66955,0,bird,314,-6.46E-01,638,32,46,0.3680691,-27,14236,-69,3,476776
10752,tgb,-80.31579,46.89941,0,bird,314,4.78E-01,898,56,18,1.392214,19,11814,-30,3,432952
10753,tgb,-79.62434,45.64402,0,bird,313,-9.48E-02,1117,70,15,0.4558947,33,10810,-15,2,567301.5
10754,tgb,-79.98117,43.51033,0,bird,313,-5.76E-01,900,70,13,0.7339106,58,9761,6,2,805179.8
10755,tgb,-80.10236,43.43286,0,bird,313,-2.61E-01,920,72,13,0.2297157,58,9758,5,4,813477.6
10756,tgb,-79.9811,44.76808,0,bird,313,9.92E-01,1033,64,15,0.8615221,44,10047,-6,4,665684.5
10757,tgb,-81.1682,43.27904,0,bird,313,-3.42E-01,1016,77,9,0.173959,58,9675,4,4,841322.9
10758,tgb,-79.58373,48.13975,0,bird,313,-3.94E-01,875,48,25,0.04151021,0,12558,-49,2,289704.2
10075,tgb,-78.65384,45.56794,0,bird,463,-7.07E-01,993,65,14,0.717216,21,11039,-28,2,577054.2
10759,tgb,-80.81672,43.07984,0,bird,313,6.57E-01,993,81,12,0.607574,59,9683,6,4,858573.3
10760,tgb,-80.26424,43.43431,0,bird,313,-9.28E-01,943,74,13,0.2292465,57,9755,4,4,814495.6
10761,tgb,-77.83523,45.74627,0,bird,313,-9.93E-01,880,59,17,1.243597,27,11330,-21,2,566641.6
10762,tgb,-79.48558,43.95729,0,bird,313,-9.75E-01,832,58,13,0.4960521,54,9926,3,4,753385.3
10763,tgb,-79.56597,48.14242,0,bird,312,-5.19E-01,878,48,25,0.386201,0,12547,-49,2,289632.9
10764,tgb,-78.91768,44.03559,0,bird,312,-8.44E-01,835,60,12,0.961053,53,9954,4,4,746305.1
10765,tgb,-80.6771,44.66835,0,bird,312,4.34E-01,1046,66,15,0.9123219,47,9723,-2,4,681896.3
10766,tgb,-79.47482,43.96347,0,bird,312,9.96E-01,832,58,13,0.4960521,54,9926,3,4,752406.8
10767,tgb,-79.99605,43.49647,0,bird,312,-7.07E-01,903,70,13,0.677695,58,9758,6,4,807196.3
10768,tgb,-81.04423,44.11006,0,bird,312,8.55E-01,1080,70,12,0.2181745,52,9580,0,4,747664.1
10076,tgb,-80.40563,44.41912,0,bird,462,5.42E-01,999,65,12,0.5562233,40,9801,-10,2,707306.6
10769,tgb,-80.20997,48.60404,0,bird,312,-6.15E-01,847,45,25,0.8468384,-8,12697,-58,2,245744.7
10770,tgb,-80.92031,44.38133,0,bird,312,9.30E-01,1064,69,13,0.1160244,50,9561,-1,2,716418.4
10771,tgb,-79.1543,45.07102,0,bird,312,7.55E-01,1066,68,13,0.5188636,38,10553,-12,2,631198.4
10772,tgb,-79.0253,44.10127,0,bird,312,3.78E-02,842,59,12,1.387453,53,10003,4,2,738231.6
10773,tgb,-79.96751,43.52916,0,bird,312,-3.16E-01,893,69,13,0.4701969,58,9761,6,2,803165.1
10774,tgb,-80.06602,43.47609,0,bird,311,-9.76E-01,911,71,13,0.6898984,58,9766,6,2,809469.4
10775,tgb,-80.80435,43.04255,0,bird,311,-7.26E-01,992,81,12,0.1673326,60,9646,7,4,862340.3
10776,tgb,-80.86268,44.43734,0,bird,311,4.78E-01,1060,68,14,0.7282404,49,9586,0,4,710026
10777,tgb,-80.44429,43.40266,0,bird,311,-7.30E-01,965,76,12,0.8092624,57,9768,4,4,819592.1
10778,tgb,-80.40997,43.43568,0,bird,311,-1.37E-01,961,75,12,0.6483827,57,9776,4,4,815464.5
10077,tgb,-78.3348,45.33374,0,bird,462,7.07E-01,953,64,13,0.829173,23,10928,-25,2,605739.7
10779,tgb,-77.6113,44.73048,0,bird,311,-7.79E-01,876,65,10,0.5514599,40,10607,-8,2,680677.1
10780,tgb,-80.44979,44.45005,0,bird,311,9.76E-01,1005,65,13,0.817601,48,9801,-2,4,703824
10781,tgb,-79.18654,45.0478,0,bird,311,1.13E-01,1069,68,13,0.2602659,38,10534,-11,2,632112
10782,tgb,-79.70667,45.8038,0,bird,311,-1.86E-01,1102,68,14,0.3128763,32,10923,-17,2,550112.9
10783,tgb,-81.1192,44.04266,0,bird,310,9.34E-01,1084,70,12,0.8446106,53,9572,2,4,756348.3
10784,tgb,-80.56521,43.29834,0,bird,310,-6.17E-01,976,78,12,0.5094389,58,9731,4,4,832158.1
10785,tgb,-78.15822,44.0934,0,bird,310,-9.98E-01,845,65,10,1.402226,49,9997,0,2,744308.1
10786,tgb,-80.85332,44.50183,0,bird,310,8.62E-01,1057,68,14,0.3449617,49,9615,-1,4,702141.3
10787,tgb,-80.36364,43.3576,0,bird,310,4.47E-01,958,76,12,0.3223696,58,9747,5,4,823846.6
10788,tgb,-80.69573,43.03813,0,bird,310,-8.79E-01,988,82,12,0.02935215,60,9667,7,4,862160.1
10078,tgb,-80.19741,44.3254,0,bird,462,-5.63E-01,955,63,11,1.923607,41,9861,-10,4,715384.1
10789,tgb,-80.21698,48.09322,0,bird,310,9.75E-01,838,47,22,0.1812356,-1,12502,-49,2,300773.1
10790,tgb,-80.5749,43.23636,0,bird,310,4.74E-01,978,79,12,0.1058306,59,9727,4,4,838987.1
10791,tgb,-78.3353,46.20574,0,bird,310,1.70E-01,937,61,20,1.40238,20,11559,-29,2,509445.5
10792,tgb,-80.26566,43.42676,0,bird,309,-9.06E-01,943,74,13,0.200423,58,9765,4,4,815462.9
10793,tgb,-80.85661,44.49937,0,bird,309,6.93E-01,1056,68,14,0.3449617,49,9612,-1,2,702246.3
10794,tgb,-80.58,43.28434,0,bird,309,-1.00E+00,975,78,11,0.3655738,58,9703,4,4,834235.6
10795,tgb,-80.81882,43.01617,0,bird,309,-9.96E-01,994,81,12,0.2678114,60,9661,7,4,865315.4
10796,tgb,-79.57249,48.14337,0,bird,309,-6.62E-01,876,48,25,0.386201,0,12542,-48,2,289667.8
10797,tgb,-80.43415,43.30593,0,bird,309,6.12E-17,965,77,12,0.5841725,58,9746,5,4,830152.9
10798,tgb,-80.81552,43.06137,0,bird,309,-1.61E-01,993,81,12,0.5012349,60,9646,6,4,860499.6
10007,tgb,-78.56345,45.43342,0,bird,505,9.35E-03,989,65,14,0.3645413,20,10973,-29,3,593142.6
10079,tgb,-80.67165,44.18449,0,bird,461,6.37E-01,1047,70,11,0.1560085,42,9720,-8,4,735767.9
10799,tgb,-88.96667,48.53957,0,bird,309,9.49E-01,778,44,27,0.3685077,4,11793,-44,2,637189.4
10800,tgb,-80.28049,49.61928,0,bird,309,-7.74E-01,879,45,27,0.1037754,-19,12911,-73,1,141696.9
10801,tgb,-80.34449,43.29438,0,bird,309,-9.49E-01,958,77,12,0.4005724,59,9737,5,4,831399.1
10802,tgb,-79.69999,48.5,0,bird,309,9.78E-01,861,46,28,1.528663,-5,12695,-54,1,250707.7
10803,tgb,-79.58308,48.50005,0,bird,309,8.10E-01,871,46,28,1.80462,-5,12707,-54,2,249956.5
10804,tgb,-78.5425,44.70723,0,bird,309,-9.93E-01,935,64,10,0.6360596,41,10487,-7,2,673597.6
10805,tgb,-78.49664,44.62632,0,bird,309,-3.82E-01,914,63,10,1.192705,42,10423,-6,2,682606.4
10806,tgb,-78.49972,44.26672,0,bird,309,-7.61E-01,850,62,10,1.06164,47,10122,0,4,722264.8
10807,tgb,-80.64532,43.22768,0,bird,309,-4.86E-01,983,79,11,0.08557545,59,9727,5,4,840476.8
10808,tgb,-80.20384,48.10391,0,bird,309,-9.98E-01,837,47,22,0.162434,-1,12502,-49,5,299558.2
10080,tgb,-78.62212,45.54948,0,bird,461,-7.43E-01,992,65,14,0.4052497,21,11012,-28,2,579167.5
10809,tgb,-80.41386,43.32095,0,bird,308,1.02E-01,961,77,12,0.5947673,58,9746,5,4,829056.8
10810,tgb,-79.58853,43.94439,0,bird,308,-9.72E-01,841,59,13,0.8384697,55,9905,4,4,755467.7
10811,tgb,-80.25831,43.51796,0,bird,308,1.96E-01,938,72,13,0.06961472,57,9781,4,5,805733.9
10812,tgb,-80.89333,43.12368,0,bird,308,6.63E-01,996,79,11,0.1556629,59,9675,5,4,854466.9
10813,tgb,-80.24979,43.50006,0,bird,308,-8.65E-01,938,72,13,0.3743066,57,9780,4,4,807612.6
10814,tgb,-81.47775,43.92871,0,bird,308,3.94E-01,1082,69,14,0.4093478,55,9517,2,4,773932
10815,tgb,-77.66571,44.74931,0,bird,308,9.81E-01,875,65,11,0.5361134,40,10607,-8,2,677895.1
10816,tgb,-78.70094,44.10314,0,bird,308,9.88E-01,840,61,11,0.342298,51,9991,2,2,739472.3
10817,tgb,-79.83201,48.52302,0,bird,308,-9.23E-01,854,46,27,2.421222,-6,12707,-56,1,248968
10818,tgb,-79.19349,44.00747,0,bird,307,-9.06E-01,832,58,13,0.6461369,55,9930,4,2,748572.1
10081,tgb,-78.92559,45.72892,0,bird,461,8.43E-01,1025,67,14,0.7208099,20,11075,-28,2,558136.6
10819,tgb,-78.17163,44.68861,0,bird,307,-9.97E-01,891,64,10,0.1364952,41,10508,-7,3,677615.4
10820,tgb,-80.65148,43.22854,0,bird,307,-7.07E-01,983,79,11,0.08557545,59,9727,6,4,840553.8
10821,tgb,-78.5734,44.12775,0,bird,307,-2.91E-01,838,61,10,0.234127,50,10011,2,2,737246.4
10822,tgb,-79.81667,48.5,0,bird,307,6.40E-01,858,46,26,0.41197,-6,12699,-55,2,251681.1
10823,tgb,-78.08608,44.7534,0,bird,307,-7.29E-01,891,64,10,0.1847665,40,10532,-8,2,672729.6
10824,tgb,-81.19916,43.14472,0,bird,306,-5.81E-01,1009,78,10,0.8441005,60,9648,6,4,856031.4
10825,tgb,-81.5,43.88334,0,bird,306,8.48E-01,1075,69,13,0.3066182,55,9543,3,4,779101.5
10826,tgb,-80.4716,43.25548,0,bird,306,-4.19E-01,969,79,12,0.2700139,59,9726,6,4,836214.3
10827,tgb,-78.5614,44.04721,0,bird,306,-9.50E-01,833,62,11,1.85835,52,9960,3,2,746065.2
10828,tgb,-80.32707,43.35914,0,bird,306,4.97E-01,954,76,12,0.9758924,58,9743,5,5,823545.3
10082,tgb,-90.96452,49.22768,0,bird,460,-9.98E-01,775,44,40,0.228305,-7,12979,-54,3,722884.1
10829,tgb,-78.66379,45.09175,0,bird,306,1.96E-01,1003,66,11,0.2596446,36,10720,-13,2,630226.3
10830,tgb,-77.20547,44.90366,0,bird,306,-2.57E-01,869,65,11,0.7033455,38,10796,-9,2,668985.4
10831,tgb,-80.57196,43.28656,0,bird,305,-7.86E-01,975,78,11,0.3655738,59,9740,5,4,834161.7
10832,tgb,-89.7,48.36666,0,bird,305,-7.76E-01,749,47,31,1.236872,10,11759,-39,4,694401.3
10833,tgb,-80.74583,43.1315,0,bird,305,-7.94E-01,986,80,12,0.3232037,59,9691,5,5,852035.8
10834,tgb,-79.50186,43.91913,0,bird,305,7.07E-01,833,59,13,0.4008412,55,9900,4,4,758255.6
10835,tgb,-93.6003,52.78341,0,bird,305,3.36E-01,618,31,47,0.2822977,-26,14308,-67,2,465696.8
10836,tgb,-81.25234,44.06438,0,bird,305,6.07E-01,1086,69,13,0.4183252,54,9518,1,4,755283.1
10837,tgb,-81.47283,43.95152,0,bird,304,1.53E-01,1079,68,14,0.5532145,55,9517,2,4,771076.7
10838,tgb,-79.61772,45.59942,0,bird,304,9.72E-01,1120,70,15,0.5819564,34,10784,-15,4,571160.1
10083,tgb,-78.233,45.12603,0,bird,460,9.52E-01,935,64,12,0.9179099,26,10798,-22,2,629798.8
10839,tgb,-80.66647,43.2334,0,bird,304,-2.63E-01,982,79,11,0.09281959,59,9720,5,2,839745.1
10840,tgb,-80.5306,43.32105,0,bird,304,-8.90E-01,975,77,12,0.91462,58,9733,4,4,829938.7
10841,tgb,-80.25177,43.49392,0,bird,304,-4.99E-02,938,73,13,0.3743066,58,9768,4,4,808580
10842,tgb,-80.54981,43.25006,0,bird,304,4.47E-01,976,79,12,0.1560085,59,9720,6,4,836839.1
10843,tgb,-80.3843,43.29143,0,bird,304,-9.35E-01,962,78,12,0.2014948,59,9737,5,2,831703.1
10844,tgb,-80.10352,48.10264,0,bird,304,-5.87E-01,840,47,22,0.2692151,-1,12515,-49,3,298080.2
10845,tgb,-89.18102,48.50183,0,bird,304,-9.98E-01,770,46,27,1.495793,5,11846,-42,2,653745.9
10846,tgb,-79.68646,44.29371,0,bird,303,-3.85E-01,898,59,11,0.0328167,50,9980,-1,4,716867.5
10847,tgb,-80.26391,49.59949,0,bird,303,2.75E-01,878,45,28,0.1249621,-19,12907,-72,2,143130.8
10848,tgb,-79.68404,45.80876,0,bird,303,-7.39E-01,1101,68,14,0.6061545,33,10934,-16,3,549052.2
10084,tgb,-78.8164,45.63338,0,bird,460,-1.64E-01,1014,66,14,0.9813925,21,11039,-28,2,569291
10849,tgb,-80.46404,43.31301,0,bird,303,-8.61E-01,969,78,12,0.6384252,59,9735,5,4,830351.5
10850,tgb,-80.69573,43.20848,0,bird,303,-5.67E-01,983,79,11,0.2201401,59,9698,5,4,842874.9
10851,tgb,-80.39998,43.44923,0,bird,303,-3.55E-01,959,74,13,0.6483827,58,9748,4,4,814433.6
10852,tgb,-80.58647,43.25258,0,bird,303,-9.62E-01,978,79,11,0.1183222,59,9720,6,2,837130.6
10853,tgb,-80.5984,43.23521,0,bird,303,-7.47E-01,981,79,12,0.2849556,59,9720,6,2,839209.1
10854,tgb,-79.60803,48.12564,0,bird,303,-9.14E-01,874,48,25,0.3486877,0,12538,-48,5,290790.4
10855,tgb,-80.67598,43.16323,0,bird,302,-1.19E-01,982,80,11,0.0880564,59,9696,5,4,848502.4
10856,tgb,-78.6664,44.13338,0,bird,302,2.83E-01,841,61,11,1.635198,51,10030,2,4,735779.8
10857,tgb,-93.4161,52.9319,0,bird,302,-8.13E-01,619,31,47,0.868306,-28,14335,-69,3,447907.2
10858,tgb,-78.71044,44.1194,0,bird,302,7.86E-01,842,61,11,0.04640983,51,10006,3,2,737490.3
10085,tgb,-80.34722,43.80184,0,bird,460,-8.60E-01,957,69,12,0.3573812,45,9815,-6,4,775395
10859,tgb,-80.59502,43.22374,0,bird,302,-3.51E-01,980,79,12,0.2849556,59,9698,6,4,840099.6
10860,tgb,-78.9752,44.03865,0,bird,302,9.97E-01,834,59,12,0.3258583,54,9958,5,4,745142.9
10861,tgb,-80.09333,43.43099,0,bird,302,-2.33E-01,919,72,13,0.3413529,59,9747,6,4,813477.6
10862,tgb,-77.7497,44.71671,0,bird,302,-6.98E-01,876,65,10,1.26747,40,10582,-7,3,680531.8
10863,tgb,-79.94848,43.46815,0,bird,302,-3.79E-01,898,70,13,0.4570742,59,9765,7,2,809874.2
10864,tgb,-77.96637,45.85004,0,bird,302,6.42E-01,894,60,18,1.127623,25,11397,-22,2,553308.7
10865,tgb,-93.87312,52.89472,0,bird,301,9.49E-01,606,30,47,0.529647,-26,14364,-66,2,456343.2
10866,tgb,-78.48968,44.10696,0,bird,301,1.93E-01,837,62,10,1.047554,50,10002,2,2,739738.1
10867,tgb,-79.02317,44.1159,0,bird,301,1.37E-01,845,59,12,1.298797,53,9997,3,2,736291.3
10868,tgb,-80.82723,48.47361,0,bird,301,-7.07E-01,860,46,23,0.5008051,-6,12573,-57,2,272962.2
10086,tgb,-78.68695,45.55484,0,bird,460,5.08E-01,1000,66,14,0.6024125,21,11010,-28,2,578817.3
10869,tgb,-80.30415,43.28198,0,bird,301,3.74E-01,956,77,12,1.01164,60,9730,6,4,832075.4
10870,tgb,-80.4116,43.3822,0,bird,301,9.32E-01,960,76,12,0.2973464,58,9768,5,4,821262.1
10871,tgb,-79.51995,43.88955,0,bird,301,-8.01E-01,832,59,13,0.3773153,56,9895,5,4,761186.9
10872,tgb,-79.28408,45.22334,0,bird,301,-1.96E-01,1094,70,14,0.8231131,37,10611,-13,3,612595.1
10873,tgb,-82.33318,48.91672,0,bird,301,-9.66E-01,828,45,24,0.1510991,-6,12619,-55,2,253796.8
10874,tgb,-88.5,51.75,0,bird,301,9.81E-01,716,42,42,0.2139378,-29,13905,-80,3,416914.2
10875,tgb,-79.55627,48.13539,0,bird,301,7.57E-01,880,48,25,1.125473,1,12558,-48,2,290569.5
10876,tgb,-81.5,43.83333,0,bird,300,-6.53E-01,1071,69,12,0.3856429,56,9542,3,4,784812.2
10877,tgb,-79.58334,44.5,0,bird,300,-9.10E-01,946,60,12,1.263175,47,10074,-3,2,693349.6
10878,tgb,-80.27848,49.61107,0,bird,300,-9.68E-01,877,45,27,0.1037754,-19,12907,-72,2,142557.7
10087,tgb,-80.37456,44.47645,0,bird,460,6.64E-01,999,64,13,1.042197,39,9820,-10,4,700259.4
10879,tgb,-80.01671,43.46688,0,bird,300,2.10E-01,906,71,13,0.1584061,59,9754,6,2,810183.3
10880,tgb,-79.61403,45.61011,0,bird,300,9.38E-01,1120,70,15,0.5819564,34,10795,-14,2,571160.1
10881,tgb,-78.21025,44.06618,0,bird,300,1.00E+00,841,64,10,0.6790442,50,9968,1,4,746731.9
10882,tgb,-79.63702,45.60732,0,bird,300,-1.21E-01,1120,70,15,0.4481523,34,10794,-14,3,571205.9
10883,tgb,-79.39269,44.00446,0,bird,300,9.49E-01,831,58,13,0.518656,55,9945,4,4,749446.1
10884,tgb,-79.91116,43.46693,0,bird,300,-7.52E-01,891,70,13,3.030419,60,9760,7,4,809732.4
10885,tgb,-80.67557,43.21744,0,bird,300,-8.68E-01,983,79,11,0.2285407,59,9703,5,4,841752.2
10886,tgb,-78.9474,44.02562,0,bird,300,-9.78E-01,834,59,12,1.23513,54,9943,5,4,747161.9
10887,tgb,-79.71269,44.39319,0,bird,300,-3.08E-01,922,60,11,0.8820224,49,9998,-2,5,706293.6
10888,tgb,-79.85129,43.85803,0,bird,300,5.01E-01,869,63,12,0.2951654,55,9881,4,4,765878.6
10088,tgb,-78.59019,45.57431,0,bird,459,-1.76E-01,984,65,14,1.073387,21,11053,-29,3,576514.8
10889,tgb,-79.07918,45.32846,0,bird,300,9.95E-01,1059,69,13,1.037694,35,10762,-15,2,602255.1
10890,tgb,-80.28586,43.32822,0,bird,300,-8.94E-01,950,76,12,0.6953394,59,9724,5,4,827126.3
10891,tgb,-80.86367,44.43945,0,bird,299,-4.47E-02,1058,68,13,0.7282404,50,9592,0,4,709066.7
10892,tgb,-80.61941,43.16722,0,bird,299,-4.47E-01,981,80,11,0.1767228,60,9717,6,4,847077.8
10893,tgb,-79.93355,43.79618,0,bird,299,3.59E-01,880,64,12,3.813889,56,9854,4,4,772974.6
10894,tgb,-80.03089,43.46001,0,bird,299,-9.04E-01,907,71,13,0.2044133,59,9758,6,3,811234.6
10895,tgb,-81.32875,48.47645,0,bird,299,5.55E-01,876,48,22,0.7202122,-4,12491,-56,5,284303.5
10896,tgb,-80.79786,42.99316,0,bird,299,-9.38E-01,996,82,12,0.3839638,61,9639,8,4,868035.4
10897,tgb,-80.56196,43.2598,0,bird,299,9.95E-01,976,79,12,0.1027324,59,9717,5,4,836911.3
