siteid,spid,x,y,occ,group,age,deficit,dem,hillshade,mas,mat,r2pet,rain,slope,sseas,toxicats,tseas,vpd
20827,tgb,2414000,5939000,0,plant,2,0,542,192,1352,94,111,4110,8,40,1,-18,16
20828,tgb,2414000,5939300,0,plant,2,0,538,178,1352,94,110,4076,4,40,1,-18,16
20829,tgb,2414300,5938900,0,plant,2,0,550,213,1352,93,112,4131,15,40,1,-18,16
20830,tgb,2414800,5947200,0,plant,2,0,1000,166,1333,71,168,6152,13,60,1,29,2
20082,tgb,2070000,5550000,0,plant,2,0,975,249,1210,56,170,4949,46,34,1,233,0
20831,tgb,2415000,5778000,0,plant,2,55,653,127,1382,90,24,1007,20,-12,1,-87,43
20834,tgb,2415000,5947000,0,plant,2,0,953,155,1334,73,166,6127,8,59,1,28,3
20837,tgb,2416000,5947200,0,plant,2,0,804,169,1339,81,158,6024,5,54,1,5,6
20838,tgb,2416190,5947196,0,plant,2,0,799,166,1339,81,158,6021,5,54,1,5,6
20839,tgb,2416197,5895064,0,plant,2,0,401,158,1329,99,63,2123,22,41,1,-120,23
20841,tgb,2416400,5951800,0,plant,2,0,297,188,1359,106,78,3081,6,38,1,7,18
20845,tgb,2417400,5948100,0,plant,2,0,699,183,1345,86,140,5412,4,49,1,-5,9
20846,tgb,2417700,5950600,0,plant,2,0,524,180,1352,95,103,4037,6,45,1,-18,13
20847,tgb,2417800,5953000,0,plant,2,0,335,159,1361,104,77,3016,6,37,1,-1,18
20849,tgb,2418000,5954000,0,plant,2,0,309,177,1364,106,77,3044,6,35,1,-2,19
20084,tgb,2070402,5434791,0,plant,2,0,962,140,1220,53,79,2005,14,-5,1,294,15
20851,tgb,2418700,5883300,0,plant,2,0,737,177,1318,83,79,2561,3,48,1,-84,16
20852,tgb,2418819,5876180,0,plant,2,0,393,140,1323,100,63,2176,14,43,1,-160,24
20853,tgb,2419000,5890000,0,plant,2,0,644,171,1323,88,77,2535,8,46,1,-96,18
20854,tgb,2419000,5928000,0,plant,2,0,327,173,1357,104,79,2958,7,31,1,-61,23
20855,tgb,2419000,5954000,0,plant,2,0,248,194,1366,109,77,3079,7,34,1,-3,20
20856,tgb,2419000,5955000,0,plant,2,0,205,124,1369,111,76,3080,14,31,1,6,22
20858,tgb,2420000,5890000,0,plant,2,0,613,205,1324,89,77,2557,11,46,1,-106,18
20859,tgb,2420000,5893000,0,plant,2,0,340,188,1330,103,64,2215,17,40,1,-161,24
20860,tgb,2420000,5960000,0,plant,2,0,127,198,1381,116,73,2990,14,23,1,4,25
20861,tgb,2420400,5956200,0,plant,2,0,80,169,1376,118,74,3064,5,26,1,3,25
20086,tgb,2071100,5498600,0,plant,1,0,177,180,1233,93,75,2336,0,-6,1,101,26
20862,tgb,2421000,5921000,0,plant,2,0,136,187,1356,114,62,2363,6,30,1,-94,28
20864,tgb,2423000,5892000,0,plant,2,0,349,201,1331,102,68,2369,11,40,1,-160,24
20865,tgb,2423800,5963700,0,plant,1,0,19,180,1391,121,69,2889,0,17,1,2,28
20866,tgb,2424000,5892000,0,plant,2,0,599,158,1327,90,82,2755,20,44,1,-117,18
20867,tgb,2424000,5893000,0,plant,2,0,676,183,1326,86,87,2873,20,46,1,-95,17
20868,tgb,2424000,5959000,0,plant,2,0,276,143,1378,108,80,3205,7,27,1,-22,22
20869,tgb,2424457,5893382,0,plant,2,0,653,214,1327,87,86,2854,14,45,1,-106,17
20870,tgb,2424700,5766600,0,plant,2,44,368,149,1388,103,23,1029,6,-19,1,-131,47
20871,tgb,2425000,5768000,0,plant,0,55,313,178,1388,105,22,1002,1,-19,0,-151,48
20872,tgb,2425000,5794000,0,plant,0,69,587,185,1386,92,25,1027,9,-12,0,-107,42
20087,tgb,2071100,5499000,0,plant,0,0,178,180,1232,93,77,2392,0,-6,0,101,26
20873,tgb,2426000,5793000,0,plant,2,43,697,191,1383,87,28,1113,11,-10,1,-86,41
20874,tgb,2426000,5963000,0,plant,2,0,59,185,1389,119,71,2947,10,18,1,-6,27
20875,tgb,2426048,5963923,0,plant,2,0,70,153,1390,119,71,2967,13,18,1,-16,26
20876,tgb,2426500,5863500,0,plant,2,0,336,180,1330,102,70,2577,7,37,1,-180,28
20877,tgb,2427000,5880000,0,plant,2,0,410,153,1330,99,64,2232,15,39,1,-170,24
20878,tgb,2427501,5881639,0,plant,2,0,980,61,1318,71,94,2938,31,50,1,-60,11
20879,tgb,2427989,5854212,0,plant,2,0,1010,86,1319,70,103,3393,37,47,1,-60,15
20880,tgb,2428000,5808000,0,plant,2,0,853,194,1385,79,36,1443,5,-7,1,-83,37
20881,tgb,2428000,5965000,0,plant,2,0,224,208,1386,111,80,3330,17,22,1,-23,23
20883,tgb,2428970,5799361,0,plant,2,0,923,105,1381,76,34,1307,25,-6,1,-62,36
20088,tgb,2073000,5532000,0,plant,1,0,220,186,1241,92,96,3106,5,-2,1,92,24
20884,tgb,2429461,5771935,0,plant,2,0,513,181,1385,96,28,1210,12,-15,1,-89,44
20885,tgb,2430000,5870000,0,plant,2,0,690,149,1330,85,77,2621,16,39,1,-115,21
20886,tgb,2430521,5860933,0,plant,2,0,377,192,1341,100,73,2734,5,30,1,-180,30
20888,tgb,2431300,5969800,0,plant,1,0,220,180,1394,111,83,3538,0,18,1,-23,24
20889,tgb,2431400,5969100,0,plant,1,0,238,201,1391,110,83,3520,7,21,1,-23,23
20890,tgb,2431700,5768900,0,plant,2,27,359,178,1388,103,24,1079,3,-19,1,-131,46
20891,tgb,2431900,6781900,0,plant,2,209,87,178,1546,156,15,923,10,69,1,301,32
20892,tgb,2431900,6782600,0,plant,2,160,197,182,1543,151,16,1008,15,72,1,323,30
20893,tgb,2432000,5765000,0,plant,2,51,363,161,1388,103,23,1009,6,-20,1,-121,46
20894,tgb,2432000,5980000,0,plant,2,0,4,183,1417,123,57,2476,0,1,1,-27,30
20089,tgb,2075000,5567000,0,plant,2,0,120,246,1234,97,136,4875,35,22,1,80,16
20895,tgb,2433200,5932300,0,plant,2,0,213,137,1375,110,66,2538,24,20,1,-83,27
20896,tgb,2433900,5989400,0,plant,2,0,4,182,1430,123,49,2098,0,-5,1,-17,32
20897,tgb,2434000,5982400,0,plant,2,0,16,182,1419,122,58,2535,0,2,1,-27,30
20898,tgb,2434000,5986000,0,plant,2,0,10,181,1425,123,54,2325,0,-1,1,-27,31
20899,tgb,2434300,5933500,0,plant,2,0,380,176,1374,102,71,2648,1,22,1,-100,24
20900,tgb,2434500,6010800,0,plant,1,0,23,149,1443,124,47,2087,10,-9,1,-18,31
20903,tgb,2435000,5990900,0,plant,1,0,8,187,1432,123,48,2083,2,-6,1,-27,32
20904,tgb,2435000,6024000,0,plant,2,0,14,185,1445,125,50,2243,2,-8,1,1,30
20905,tgb,2435100,5990100,0,plant,1,0,18,183,1430,123,50,2157,1,-4,1,-27,31
20907,tgb,2435300,6024500,0,plant,2,0,19,210,1445,125,50,2240,11,-8,1,-8,30
20090,tgb,2076000,5568000,0,plant,1,0,80,222,1236,99,134,4834,7,21,1,69,17
20908,tgb,2435500,5756500,0,plant,2,85,260,171,1391,107,21,917,4,-25,1,-152,46
20909,tgb,2435637,5830481,0,plant,2,0,1268,77,1374,57,72,2614,28,5,1,3,26
20910,tgb,2435800,5988600,0,plant,2,0,19,180,1428,123,53,2315,3,-3,1,-37,31
20911,tgb,2435900,5992700,0,plant,2,0,83,184,1432,120,49,2114,1,-5,1,-26,30
20912,tgb,2436000,5775000,0,plant,2,0,1078,85,1377,68,45,1704,30,-7,1,20,33
20913,tgb,2436000,5830000,0,plant,2,0,1030,205,1382,69,60,2319,30,0,1,-50,31
20914,tgb,2436000,5866000,0,plant,2,0,437,131,1354,97,68,2523,13,22,1,-179,31
20915,tgb,2436000,6025000,0,plant,2,0,113,211,1441,120,54,2383,11,-4,1,3,28
20917,tgb,2436200,6002700,0,plant,2,0,37,185,1447,123,44,1914,1,-14,1,-27,33
20918,tgb,2436400,6009100,0,plant,2,0,445,174,1431,102,60,2455,6,0,1,0,23
20091,tgb,2077000,5564000,0,plant,2,0,782,115,1220,67,164,5126,20,34,1,180,4
20920,tgb,2437000,5768000,0,plant,2,26,306,178,1390,105,24,1085,1,-20,1,-141,47
20921,tgb,2437000,5876000,0,plant,2,0,711,151,1343,84,73,2499,9,32,1,-125,23
20922,tgb,2437000,6001000,0,plant,1,0,20,182,1447,123,43,1900,0,-14,1,-27,33
20923,tgb,2437368,5835998,0,plant,2,0,1053,146,1379,68,68,2575,29,2,1,-49,30
20924,tgb,2438000,5836000,0,plant,2,0,1284,174,1374,56,76,2747,21,6,1,3,25
20925,tgb,2438452,5867476,0,plant,2,0,428,190,1361,98,66,2440,3,17,1,-189,33
20926,tgb,2438600,6001700,0,plant,2,0,116,211,1444,118,46,2000,20,-12,1,-26,31
20927,tgb,2439500,6001700,0,plant,2,0,344,212,1436,107,53,2218,19,-4,1,-22,26
20928,tgb,2440000,5700000,0,plant,2,217,18,179,1395,115,17,666,0,-45,1,-105,47
20929,tgb,2440000,5830000,0,plant,2,0,1178,66,1386,62,58,2156,26,-3,1,-28,30
20006,tgb,2013700,5495300,0,plant,2,0,330,189,1189,82,151,4569,27,25,1,215,9
20092,tgb,2078200,5577300,0,plant,1,0,14,194,1234,102,144,5327,5,29,1,59,16
20930,tgb,2440000,5993000,0,plant,1,0,17,179,1435,123,52,2289,0,-6,1,-37,31
20931,tgb,2440000,6020000,0,plant,2,0,1035,189,1385,72,119,4545,15,43,1,78,2
20932,tgb,2440516,6020790,0,plant,2,0,1140,193,1383,66,124,4635,4,46,1,100,0
20934,tgb,2441000,6000400,0,plant,2,0,213,216,1440,114,50,2160,11,-8,1,-34,28
20935,tgb,2441800,6006300,0,plant,2,0,208,169,1445,114,51,2176,7,-10,1,-24,29
20936,tgb,2441900,6006200,0,plant,2,0,200,175,1446,114,51,2170,4,-11,1,-24,29
20939,tgb,2442000,5992000,0,plant,2,0,201,220,1427,113,63,2693,11,0,1,-34,27
20940,tgb,2442100,6005900,0,plant,2,0,200,204,1446,114,50,2168,5,-11,1,-24,29
20941,tgb,2443100,5912500,0,plant,2,0,231,175,1377,109,51,1944,4,14,1,-163,32
20942,tgb,2444000,5854000,0,plant,2,0,819,167,1379,79,71,2743,13,4,1,-113,31
20093,tgb,2080000,5590000,0,plant,2,0,885,0,1196,63,219,6717,47,67,1,201,0
20943,tgb,2444000,6047000,0,plant,2,0,88,199,1453,123,50,2249,7,-9,1,12,28
20944,tgb,2444200,5991400,0,plant,2,0,558,241,1414,95,79,3220,24,12,1,-28,19
20945,tgb,2444200,5991600,0,plant,2,0,498,165,1416,98,76,3136,27,10,1,-39,20
20946,tgb,2444600,5900500,0,plant,2,0,296,177,1385,105,49,1874,1,5,1,-181,35
20947,tgb,2445000,5790000,0,plant,2,5,560,110,1393,93,30,1226,13,-18,1,-98,44
20948,tgb,2445000,5837000,0,plant,2,0,1279,121,1390,56,62,2277,22,-4,1,3,28
20949,tgb,2445000,5936000,0,plant,2,0,149,185,1403,114,49,1957,2,0,1,-104,33
20951,tgb,2445000,6047000,0,plant,2,0,103,199,1453,122,51,2271,11,-8,1,22,28
20954,tgb,2446000,6039000,0,plant,2,0,833,149,1428,83,77,3022,5,12,1,75,13
20955,tgb,2447000,5780000,0,plant,2,0,922,139,1382,76,34,1327,16,-12,1,-12,35
20094,tgb,2081000,5570000,0,plant,2,0,490,225,1232,81,146,4915,21,26,1,115,10
20956,tgb,2447000,5844000,0,plant,2,0,905,50,1399,75,56,2231,34,-12,1,-92,35
20957,tgb,2447000,5925000,0,plant,2,0,233,124,1391,109,54,2078,14,7,1,-133,32
20959,tgb,2447400,5904800,0,plant,2,0,396,161,1380,100,52,1948,6,11,1,-170,31
20960,tgb,2448300,5906900,0,plant,2,0,405,180,1380,100,52,1945,3,11,1,-170,30
20962,tgb,2449000,5979000,0,plant,2,0,1173,223,1383,63,119,4255,28,36,1,31,4
20963,tgb,2449000,6004000,0,plant,2,0,1193,178,1414,63,91,3250,24,18,1,71,8
20964,tgb,2449045,6003560,0,plant,2,0,1153,192,1415,65,89,3222,24,17,1,60,9
20965,tgb,2449500,5875300,0,plant,2,0,591,203,1380,90,62,2329,14,7,1,-177,32
20966,tgb,2449826,5958761,0,plant,2,0,1186,143,1387,62,99,3376,9,25,1,1,9
20968,tgb,2450000,5890000,0,plant,2,0,443,171,1370,98,56,2041,4,16,1,-199,30
20095,tgb,2082000,5557000,0,plant,2,0,468,46,1242,82,117,3811,35,10,1,105,16
20969,tgb,2450000,5980000,0,plant,2,0,768,203,1399,84,97,3789,28,23,1,-35,14
20970,tgb,2450000,5990000,0,plant,2,0,297,205,1430,108,67,2828,11,0,1,-62,25
20971,tgb,2450000,6010000,0,plant,2,0,668,186,1442,91,66,2642,34,-4,1,-7,20
20972,tgb,2450000,6030000,0,plant,2,0,495,72,1440,101,67,2821,25,1,1,9,20
20973,tgb,2450700,5777100,0,plant,2,17,313,183,1395,104,25,1106,13,-24,1,-121,47
20974,tgb,2450708,5960605,0,plant,2,0,1289,168,1386,57,103,3435,5,28,1,23,7
20975,tgb,2451751,5953307,0,plant,2,0,1048,151,1394,69,84,2918,12,18,1,-40,13
20976,tgb,2452000,5869000,0,plant,2,0,670,207,1391,87,63,2474,32,0,1,-176,33
20977,tgb,2452000,5938000,0,plant,2,0,468,96,1408,98,53,2006,23,0,1,-129,29
20978,tgb,2452000,5953000,0,plant,2,0,820,76,1402,80,73,2637,27,10,1,-73,18
20096,tgb,2082090,5509703,0,plant,0,0,178,161,1249,94,54,1733,8,-14,0,61,29
20982,tgb,2453000,5958000,0,plant,2,0,992,234,1399,72,82,2913,18,16,1,-41,14
20983,tgb,2453000,5987000,0,plant,2,0,1144,139,1404,66,99,3553,34,22,1,20,8
20984,tgb,2453000,6034000,0,plant,2,0,739,160,1442,88,73,2915,5,1,1,43,17
20985,tgb,2453500,5952500,0,plant,2,0,825,105,1405,80,70,2547,20,9,1,-73,19
20986,tgb,2453600,5946500,0,plant,2,0,254,192,1423,108,47,1883,9,-9,1,-112,33
20987,tgb,2454000,6016000,0,plant,2,0,1086,159,1431,69,84,3122,14,7,1,59,11
20988,tgb,2454000,6034000,0,plant,2,0,682,196,1446,91,72,2886,5,-2,1,32,19
20989,tgb,2454000,6035000,0,plant,2,0,640,166,1448,93,70,2852,3,-3,1,31,20
20990,tgb,2454300,5750200,0,plant,2,160,130,178,1389,111,18,749,0,-31,1,-183,47
20991,tgb,2454788,5884775,0,plant,2,0,1358,158,1350,53,89,2717,35,34,1,-15,11
20097,tgb,2086000,5522000,0,plant,2,0,1320,196,1232,40,101,2632,23,5,1,269,7
20992,tgb,2455000,6032000,0,plant,2,0,729,187,1445,89,74,2950,3,-1,1,33,18
20994,tgb,2455800,6033400,0,plant,2,0,680,189,1449,91,73,2938,3,-3,1,22,19
20995,tgb,2456000,5850000,0,plant,0,0,532,170,1420,93,39,1687,3,-28,0,-188,44
20996,tgb,2456000,6036000,0,plant,2,0,605,183,1455,95,71,2908,18,-9,1,21,21
20998,tgb,2457456,6030228,0,plant,2,0,1364,182,1424,56,98,3461,27,18,1,123,5
20999,tgb,2458000,5898000,0,plant,2,0,529,188,1366,94,61,2191,7,22,1,-188,25
21000,tgb,2458175,6057678,0,plant,2,0,49,189,1473,126,42,1869,5,-22,1,21,31
21001,tgb,2459000,5982000,0,plant,2,0,1430,252,1411,51,94,3166,35,17,1,65,6
21002,tgb,2459000,6058000,0,plant,2,0,23,196,1474,127,40,1793,7,-23,1,20,32
21003,tgb,2459496,6033921,0,plant,2,0,897,163,1448,80,83,3220,14,-1,1,56,16
20098,tgb,2086000,5600000,0,plant,2,0,153,105,1230,96,165,6003,38,44,1,90,11
21004,tgb,2459800,5882400,0,plant,2,0,1233,120,1377,59,78,2589,32,15,1,-47,19
21006,tgb,2460000,5976000,0,plant,2,0,1269,192,1416,59,85,2937,20,10,1,22,10
21007,tgb,2460000,6033000,0,plant,2,0,823,62,1451,84,81,3189,28,-4,1,44,17
21008,tgb,2460000,6040000,0,plant,2,0,590,101,1463,97,75,3089,26,-14,1,20,23
21009,tgb,2460600,5869600,0,plant,2,0,860,182,1412,78,63,2591,5,-16,1,-143,34
21011,tgb,2461058,5996452,0,plant,2,0,1269,143,1432,59,85,2989,10,4,1,52,10
21012,tgb,2461074,5995538,0,plant,2,0,890,30,1448,79,70,2635,38,-9,1,-23,19
21013,tgb,2461169,5880773,0,plant,2,0,977,129,1396,72,67,2467,28,0,1,-121,27
21014,tgb,2461713,5906845,0,plant,2,0,1213,108,1367,60,76,2428,28,26,1,-57,13
21015,tgb,2462000,5881600,0,plant,2,0,1436,184,1382,49,84,2744,20,11,1,6,17
20099,tgb,2090000,5470000,0,plant,2,0,461,141,1253,80,46,1370,12,-20,1,116,29
21016,tgb,2462000,6035000,0,plant,2,0,996,164,1446,75,89,3384,17,0,1,67,14
21017,tgb,2462500,5794200,0,plant,2,73,423,176,1406,99,24,999,4,-28,1,-110,47
21018,tgb,2463000,5975000,0,plant,2,0,1028,185,1436,71,69,2502,36,-5,1,-30,18
21019,tgb,2463500,6061400,0,plant,2,0,61,145,1474,126,48,2128,18,-22,1,21,31
21020,tgb,2463864,6045886,0,plant,2,0,1050,183,1444,72,89,3387,22,3,1,108,12
21021,tgb,2464000,5973000,0,plant,2,0,870,209,1445,79,61,2300,32,-14,1,-63,22
21022,tgb,2464000,5976000,0,plant,2,0,1023,132,1440,71,68,2469,32,-8,1,-30,18
21023,tgb,2465000,5787000,0,plant,2,61,420,181,1404,100,24,1011,18,-28,1,-90,46
21024,tgb,2465000,5878000,0,plant,2,0,995,207,1415,71,63,2513,11,-15,1,-120,31
21026,tgb,2465000,6061000,0,plant,1,0,20,181,1477,128,49,2221,0,-24,1,20,32
20100,tgb,2090000,5530000,0,plant,2,0,1207,118,1237,46,99,2677,20,5,1,237,8
21029,tgb,2466000,5978000,0,plant,2,0,1170,171,1442,64,71,2538,33,-8,1,1,16
21032,tgb,2466800,5885800,0,plant,2,0,1377,204,1394,52,77,2629,25,4,1,-14,19
21033,tgb,2467000,5972000,0,plant,2,0,665,43,1462,89,52,2047,34,-27,1,-96,28
21034,tgb,2467000,5977000,0,plant,2,0,945,96,1454,75,62,2313,28,-18,1,-52,22
21035,tgb,2467000,6020000,0,plant,2,0,1450,148,1442,51,101,3487,32,4,1,125,7
21036,tgb,2467190,5964643,0,plant,2,0,1405,54,1432,52,76,2550,28,-4,1,35,13
21039,tgb,2468000,6063000,0,plant,2,0,19,181,1476,128,51,2334,0,-23,1,30,32
21040,tgb,2468000,6066000,0,plant,2,0,187,152,1469,120,54,2386,12,-17,1,43,28
21042,tgb,2468922,6017622,0,plant,2,0,1290,149,1454,59,90,3198,25,-5,1,82,12
21043,tgb,2468938,6016708,0,plant,2,0,1093,143,1463,69,81,2996,13,-13,1,49,17
20101,tgb,2090000,5534000,0,plant,2,0,1019,146,1242,56,93,2642,27,2,1,193,12
21044,tgb,2469000,6045000,0,plant,2,0,113,159,1479,122,73,3311,4,-26,1,-17,32
21045,tgb,2469500,5917200,0,plant,2,0,473,182,1401,97,46,1752,1,1,1,-179,29
21046,tgb,2469852,6016723,0,plant,2,0,1081,102,1466,70,80,2955,14,-16,1,39,17
21047,tgb,2470000,5890000,0,plant,2,0,935,203,1415,74,59,2263,23,-12,1,-131,30
21048,tgb,2470000,5910000,0,plant,1,0,418,180,1403,100,42,1657,0,-1,1,-200,31
21049,tgb,2470000,6010000,0,plant,2,0,1545,145,1449,45,95,3184,21,-1,1,137,8
21050,tgb,2470000,6030000,0,plant,2,0,1160,186,1445,66,97,3599,27,2,1,80,11
21051,tgb,2470000,6060000,0,plant,2,0,361,178,1468,110,65,2792,17,-15,1,46,25
21053,tgb,2471000,6034000,0,plant,2,0,1000,153,1445,75,90,3443,28,2,1,57,13
21054,tgb,2471000,6035000,0,plant,2,0,938,174,1446,78,87,3391,29,1,1,56,14
20008,tgb,2014100,5495400,0,plant,2,0,140,107,1194,91,141,4392,30,21,1,182,13
20102,tgb,2090000,5570000,0,plant,2,0,438,116,1254,84,115,3836,29,9,1,84,17
21055,tgb,2471200,5945000,0,plant,2,0,314,178,1452,105,42,1728,3,-29,1,-161,36
21058,tgb,2472000,5832000,0,plant,2,27,575,111,1425,92,29,1176,21,-40,1,-177,48
21059,tgb,2472000,5837000,0,plant,2,0,878,99,1422,77,35,1334,29,-35,1,-112,42
21060,tgb,2472000,5980000,0,plant,2,0,868,180,1473,79,56,2170,25,-32,1,-63,26
21061,tgb,2472000,6055000,0,plant,2,0,520,134,1467,101,81,3433,14,-14,1,49,23
21062,tgb,2472000,6065000,0,plant,2,0,42,213,1477,127,54,2456,11,-23,1,30,31
21063,tgb,2473000,5785000,0,plant,2,97,336,170,1408,104,21,910,7,-31,1,-91,47
21066,tgb,2473000,5964000,0,plant,2,0,1628,236,1437,40,80,2609,34,-6,1,89,10
21067,tgb,2473000,5966000,0,plant,2,0,1385,46,1448,53,71,2440,29,-14,1,24,16
21068,tgb,2473000,5969000,0,plant,2,0,913,170,1468,77,55,2123,28,-31,1,-82,26
20103,tgb,2090800,5533100,0,plant,1,0,888,178,1247,62,83,2411,5,-2,1,161,15
21069,tgb,2473000,6010000,0,plant,2,0,1510,154,1459,48,90,3064,27,-10,1,116,11
21070,tgb,2473000,6012000,0,plant,2,0,1236,216,1469,62,81,2890,27,-18,1,61,16
21071,tgb,2473000,6026000,0,plant,2,0,1233,188,1456,62,94,3415,21,-5,1,91,12
21072,tgb,2473000,6048000,0,plant,0,0,56,181,1484,125,79,3622,0,-30,0,-8,33
21073,tgb,2473000,6063000,0,plant,2,0,455,190,1465,105,67,2838,18,-12,1,58,23
21074,tgb,2473000,6070000,0,plant,2,0,165,197,1474,121,55,2430,15,-21,1,52,29
21075,tgb,2473300,5787700,0,plant,2,0,893,129,1398,78,32,1253,25,-21,1,-3,37
21078,tgb,2473500,5836700,0,plant,2,30,561,222,1428,92,29,1174,14,-42,1,-187,49
21079,tgb,2473604,6011301,0,plant,2,0,1240,246,1471,62,80,2866,26,-20,1,51,17
21080,tgb,2473700,6011700,0,plant,2,0,1150,217,1475,66,77,2803,17,-24,1,40,19
20104,tgb,2091000,5533000,0,plant,1,0,883,177,1247,62,82,2391,8,-2,1,171,15
21081,tgb,2473800,6012200,0,plant,2,0,985,222,1482,75,71,2682,24,-29,1,7,22
21082,tgb,2473800,6012300,0,plant,2,0,930,218,1484,78,70,2642,23,-31,1,-3,23
21083,tgb,2474000,5964000,0,plant,2,0,1613,184,1440,41,79,2580,33,-8,1,88,11
21084,tgb,2474000,6011000,0,plant,2,0,1328,109,1469,57,83,2919,28,-18,1,83,15
21085,tgb,2474000,6012000,0,plant,2,0,1050,180,1480,71,73,2726,23,-27,1,29,21
21086,tgb,2474000,6013000,0,plant,2,0,1001,115,1481,74,72,2709,31,-28,1,8,22
21091,tgb,2474471,6014060,0,plant,2,0,1524,122,1460,47,93,3132,25,-9,1,126,10
21092,tgb,2474486,6013145,0,plant,2,0,1213,86,1473,63,80,2870,34,-21,1,51,17
21093,tgb,2475000,5915000,0,plant,2,0,1553,192,1364,44,101,3057,30,35,1,27,4
21095,tgb,2475000,6011000,0,plant,1,0,867,173,1490,81,66,2543,10,-36,1,-24,26
20105,tgb,2091500,5533500,0,plant,2,0,1133,124,1239,50,96,2671,28,5,1,215,10
21096,tgb,2475000,6013000,0,plant,2,0,1168,151,1477,65,77,2816,30,-24,1,50,19
21098,tgb,2475360,5962865,0,plant,2,0,1227,101,1456,61,64,2284,21,-23,1,-17,20
21099,tgb,2475511,6006762,0,plant,2,0,1485,204,1467,49,86,2925,27,-16,1,106,12
21100,tgb,2476000,5723000,0,plant,2,188,20,187,1385,118,20,792,4,-37,1,-46,50
21101,tgb,2476000,5727000,0,plant,2,165,84,210,1378,116,22,836,18,-32,1,-15,45
21102,tgb,2476000,5742000,0,plant,2,230,13,179,1378,117,17,663,0,-29,1,-145,47
21103,tgb,2476000,5879000,0,plant,1,0,773,176,1443,82,38,1610,1,-37,1,-174,40
21104,tgb,2476000,5949000,0,plant,2,0,1089,130,1438,67,62,2230,13,-13,1,-69,21
21105,tgb,2476000,5960000,0,plant,2,0,1430,233,1445,50,71,2415,31,-14,1,35,15
21106,tgb,2476000,6008000,0,plant,2,0,1348,171,1474,56,80,2829,32,-22,1,73,16
20106,tgb,2092000,5503000,0,plant,2,8,202,189,1256,94,35,1127,2,-19,1,31,31
21109,tgb,2476500,5934600,0,plant,2,0,453,176,1434,98,44,1755,1,-17,1,-179,32
21110,tgb,2477000,5724000,0,plant,2,145,153,172,1383,114,23,882,12,-35,1,45,46
21111,tgb,2477000,5741000,0,plant,2,232,11,180,1378,117,17,666,0,-30,1,-125,47
21114,tgb,2477000,6009000,0,plant,1,0,842,178,1496,82,63,2436,4,-41,1,-24,27
21116,tgb,2477000,6072000,0,plant,2,0,64,157,1482,127,49,2193,7,-27,1,50,32
21117,tgb,2477000,6074000,0,plant,2,0,75,143,1482,127,48,2133,10,-27,1,50,32
21118,tgb,2477100,5793700,0,plant,2,178,198,179,1415,110,16,738,2,-35,1,-143,52
21120,tgb,2478000,5729000,0,plant,2,139,183,160,1375,113,24,892,14,-30,1,65,44
21121,tgb,2478000,5903000,0,plant,2,0,819,183,1414,80,52,1962,14,-7,1,-163,28
21122,tgb,2478000,6002000,0,plant,2,0,1000,198,1493,74,64,2404,27,-40,1,-11,25
20107,tgb,2093300,5610400,0,plant,2,0,8,181,1273,103,133,5211,0,14,1,68,22
21124,tgb,2478000,6041000,0,plant,2,0,473,129,1470,103,77,3304,28,-17,1,-1,24
21125,tgb,2478700,6068900,0,plant,2,0,22,197,1485,129,49,2162,8,-30,1,40,34
21126,tgb,2479000,5730000,0,plant,2,84,339,181,1372,106,28,1020,15,-27,1,107,41
21127,tgb,2479000,5921000,0,plant,2,0,748,91,1404,84,50,1829,22,2,1,-165,23
21128,tgb,2479000,6008000,0,plant,2,0,850,205,1500,82,62,2371,16,-45,1,-34,28
21129,tgb,2479000,6063000,0,plant,2,0,578,199,1471,99,65,2659,17,-17,1,59,23
21130,tgb,2479000,6075000,0,plant,2,0,23,174,1485,130,46,2033,4,-30,1,49,34
21132,tgb,2480000,5790000,0,plant,2,180,159,181,1415,112,16,737,6,-36,1,-114,52
21133,tgb,2480000,5900000,0,plant,2,0,1810,43,1399,30,86,2672,37,6,1,112,10
21134,tgb,2480000,5910000,0,plant,2,0,1768,239,1360,33,105,3050,24,37,1,91,0
20108,tgb,2093500,5469300,0,plant,2,22,130,174,1264,95,35,1101,2,-28,1,31,36
21136,tgb,2480000,6000000,0,plant,2,0,653,245,1510,91,53,2108,30,-55,1,-67,34
21137,tgb,2480000,6002000,0,plant,2,0,1144,146,1493,66,67,2468,7,-39,1,20,23
21138,tgb,2480000,6010000,0,plant,2,0,1248,125,1486,61,75,2700,21,-31,1,62,20
21139,tgb,2480000,6011000,0,plant,2,0,1304,167,1483,58,78,2768,12,-28,1,73,18
21142,tgb,2481000,5724600,0,plant,2,171,172,180,1393,114,19,804,13,-38,1,75,47
21144,tgb,2481000,6003000,0,plant,2,0,1101,176,1496,68,66,2432,4,-41,1,20,24
21145,tgb,2481000,6032000,0,plant,2,0,850,40,1478,83,75,2910,32,-22,1,25,21
21147,tgb,2481956,5715725,0,plant,2,208,51,217,1393,118,18,745,11,-40,1,13,48
21148,tgb,2482000,5919000,0,plant,2,0,1233,213,1392,60,65,2142,34,14,1,-77,13
21149,tgb,2482000,5921000,0,plant,2,0,763,250,1411,83,48,1799,32,-1,1,-164,24
20109,tgb,2096000,5556000,0,plant,2,0,348,198,1273,89,75,2537,14,-12,1,43,25
