siteid,spid,x,y,occ,group,bcc,calc,ccc,ddeg,nutri,pday,precyy,sfroyy,slope,sradyy,swb,tavecc,topo
18153,tgb,1717580,170620,0,tree,19,0,56,3067,23,35,986,0,46,17458,-129,0,35
18154,tgb,1717600,115750,0,tree,0,1,100,2051,12,47,2055,0,189,14613,37,-2,0
18155,tgb,1717600,154250,0,tree,45,0,54,2745,16.3125,39,1368,0,252,21996,0,0,165
18156,tgb,1717620,115720,0,tree,0,1,100,2027,12,47,2069,0,236,14755,38,-2,15
18157,tgb,1717630,154200,0,tree,79,0,21,2825,17,39,1328,0,259,21904,-20,0,37
18158,tgb,1717630,154340,0,tree,37,0,62,2742,16,39,1369,0,181,14655,36,-1,125
10815,tgb,1561610,83270,0,tree,73,0,21,2968,17,32,1022,0,187,14290,-97,0,15
18159,tgb,1717700,115350,0,tree,6,1,94,1852,12,47,2136,0,188,14796,36,-3,154
18160,tgb,1717720,178850,0,tree,0,0,0,3210,0,34,868,0,35,19145,-333,0,-38
18161,tgb,1717740,170425,0,tree,43,0,56,3061,18,35,990,0,25,20829,-203,0,55
18162,tgb,1717750,115300,0,tree,23,1,27,1795,12,48,2159,0,181,14239,36,-3,146
18163,tgb,1717750,170200,0,tree,31,0,12,3143,20.5,35,949,0,112,22316,-266,0,9
18164,tgb,1717780,39800,0,tree,0,0,100,2084,7,32,1788,0,390,9677,22,-2,56
18165,tgb,1717780,170575,0,tree,62,0,19,3061,23,35,988,0,45,16583,-109,0,41
18166,tgb,1717800,154100,0,tree,21,0,29,2851,23.5,38,1307,0,150,20978,-12,0,10
18167,tgb,1717800,154150,0,tree,25,0,37,2808,17,39,1328,0,199,21558,-18,0,35
18168,tgb,1717830,170330,0,tree,39,0,41,3140,16.9375,35,947,0,74,18644,-198,0,2
10816,tgb,1561640,83780,0,tree,41,0,58,3025,16.4375,32,1021,0,347,12532,-48,0,22
18169,tgb,1717850,39740,0,tree,0,0,100,2015,6.0625,32,1794,0,417,8641,21,-2,124
18170,tgb,1717850,170630,0,tree,41,0,27,3064,23,35,984,0,57,16553,-109,0,37
18171,tgb,1717880,103300,0,tree,0,1,63,1663,17,47,2142,0,121,20192,54,-4,25
18172,tgb,1717880,170330,0,tree,56,0,12,3143,17,35,948,0,71,18988,-205,0,2
18173,tgb,1717880,170700,0,tree,45,0,47,3070,23,35,980,0,26,18575,-154,0,24
18174,tgb,1717900,113850,0,tree,42,1,2,2431,17.5,46,1943,0,142,19884,62,-1,-90
18175,tgb,1717900,170420,0,tree,52,0,48,3061,18.3125,35,988,0,154,21298,-204,0,146
18176,tgb,1717950,162820,0,tree,2,0,4,2949,20.5,37,1142,0,170,21146,-116,0,-19
18177,tgb,1717950,170820,0,tree,31,0,44,3067,23,35,981,0,34,19435,-169,0,22
18178,tgb,1717960,170330,0,tree,29,0,8,3130,17,35,956,0,61,19745,-217,0,12
10817,tgb,1561730,101480,0,tree,68,1,31,2275,12,37,1600,0,422,19419,25,-2,101
18179,tgb,1718050,53950,0,tree,8,0,10,1478,13,35,1467,0,235,20505,19,-4,-129
18180,tgb,1718050,69950,0,tree,17,0,71,2032,7,37,1196,0,396,10435,21,-2,-137
18181,tgb,1718050,170200,0,tree,0,0,0,3167,21.8125,35,937,0,61,19528,-219,0,-7
18182,tgb,1718050,170570,0,tree,10,0,14,3070,23,35,982,0,38,17235,-124,0,33
18183,tgb,1718060,170750,0,tree,0,0,0,3070,23,35,979,0,27,18742,-157,0,20
18184,tgb,1718090,39900,0,tree,0,0,100,1978,6,33,1797,0,406,9425,20,-2,137
18185,tgb,1718100,14400,0,tree,39,0,23,4215,0,30,1804,0,319,21334,-9,2,-76
18186,tgb,1718110,170675,0,tree,0,0,0,3070,23,35,980,0,9,18469,-152,0,25
18187,tgb,1718150,120600,0,tree,0,0,13,1960,17,47,2075,0,172,14363,78,-3,61
18188,tgb,1718150,152850,0,tree,17,0,14,2685,16.4375,39,1405,0,160,20428,23,-1,178
10818,tgb,1561740,83510,0,tree,85,0,14,2959,17,32,1052,0,320,20992,-191,0,125
18189,tgb,1718150,170675,0,tree,0,0,0,3070,23,35,980,0,15,18416,-152,0,26
18190,tgb,1718170,39900,0,tree,0,0,100,1896,6,33,1804,0,359,10736,20,-2,256
18191,tgb,1718180,120130,0,tree,0,0,0,2016,17,47,2055,0,194,20774,80,-3,31
18192,tgb,1718210,39970,0,tree,0,0,100,1986,6,32,1795,0,475,8642,20,-2,314
18193,tgb,1718210,116600,0,tree,0,1,0,2010,7,47,2064,0,253,18488,23,-3,6
18194,tgb,1718220,170420,0,tree,56,0,31,3091,17,35,975,0,245,22659,-244,0,36
18195,tgb,1718225,114300,0,tree,25,1,37,2206,13.5625,46,2012,0,229,18044,39,-2,-35
18196,tgb,1718260,170370,0,tree,46,0,54,3097,17,35,970,0,163,21499,-233,0,125
18197,tgb,1718330,23430,0,tree,15,0,4,3672,7,30,1800,0,197,16832,4,1,-147
18198,tgb,1718330,120600,0,tree,0,0,13,1972,17,47,2066,0,144,15137,79,-3,51
10081,tgb,1510250,42850,0,tree,12,0,87,2064,18,35,1780,0,111,15829,33,-2,-43
10819,tgb,1561740,83560,0,tree,29,0,70,2912,16.0625,32,1066,0,93,19391,-177,0,157
18199,tgb,1718350,120200,0,tree,10,0,52,1972,17,47,2064,0,145,21103,75,-3,79
18200,tgb,1718350,169450,0,tree,66,0,14,3241,17,35,904,0,5,18473,-229,0,-10
18201,tgb,1718400,119800,0,tree,2,0,4,2114,17,46,2004,0,145,20969,80,-2,-26
18202,tgb,1718400,120700,0,tree,0,0,56,2016,17,47,2045,0,135,15914,80,-3,19
18203,tgb,1718400,170350,0,tree,39,0,17,3118,17,35,946,0,149,18933,-185,0,14
18204,tgb,1718450,120050,0,tree,4,0,2,2030,15.75,47,2037,0,200,21885,77,-3,41
18205,tgb,1718490,139200,0,tree,25,0,43,2736,24,41,1497,0,131,19591,75,0,6
18206,tgb,1718550,120200,0,tree,6,0,44,1991,12,47,2057,0,172,21554,37,-3,85
18207,tgb,1718630,115230,0,tree,21,1,23,1838,17,47,2113,0,168,14648,52,-3,136
18208,tgb,1718650,120050,0,tree,14,0,85,2016,12,47,2041,0,274,22731,38,-3,78
10820,tgb,1561770,99950,0,tree,23,1,77,2613,12.0625,35,1380,0,273,9971,15,-1,32
18209,tgb,1718650,149850,0,tree,21,0,79,2692,18.5,40,1421,0,219,15955,44,-1,167
18210,tgb,1718740,-4350,0,tree,71,0,17,3661,7,31,1887,0,311,23103,7,1,-62
18211,tgb,1718750,156150,0,tree,48,0,52,2582,17,40,1432,0,181,20631,29,-1,30
18212,tgb,1718780,112820,0,tree,12,0,87,2334,8.1875,46,1973,0,349,10659,51,-2,-77
18213,tgb,1718780,112860,0,tree,31,0,50,2379,14.125,46,1959,0,225,14431,131,-1,-146
18214,tgb,1718800,40100,0,tree,75,0,6,2273,7,32,1764,0,405,11007,21,-1,137
18215,tgb,1718800,120750,0,tree,0,0,94,2082,17,46,2009,0,141,18192,81,-2,-3
18216,tgb,1718840,113180,0,tree,10,0,71,2376,15.25,46,1952,0,70,17138,55,-2,-119
18217,tgb,1718960,122410,0,tree,6,0,31,2105,11.75,46,2013,0,186,14545,55,-2,125
18218,tgb,1719010,113300,0,tree,21,1,35,2342,18,46,1960,0,184,17188,55,-2,-117
10821,tgb,1561810,101200,0,tree,67,1,2,2410,12,36,1500,0,380,22852,-18,-1,178
18219,tgb,1719050,72950,0,tree,0,0,100,1915,7,38,1245,0,416,20541,-23,-2,272
18220,tgb,1719080,103490,0,tree,0,1,100,1553,17,48,2182,0,146,15569,54,-4,-6
18221,tgb,1719100,112980,0,tree,12,0,87,2277,7,46,1982,0,271,11753,24,-2,-96
18222,tgb,1719170,42200,0,tree,56,0,0,3029,13,31,1666,0,169,13468,39,0,-50
18223,tgb,1719200,20860,0,tree,100,0,0,3626,7,31,1797,0,406,15309,23,1,-152
18224,tgb,1719200,120150,0,tree,0,0,81,2060,12,46,2014,0,57,19449,37,-2,149
18225,tgb,1719230,-4110,0,tree,92,0,8,3640,7,31,1887,0,307,22502,6,1,-90
18226,tgb,1719250,169650,0,tree,33,0,17,3241,17,35,901,0,20,18528,-230,0,-19
18227,tgb,1719260,6475,0,tree,100,0,0,2301,7,33,2075,0,305,20900,22,-1,-168
18228,tgb,1719290,20890,0,tree,92,0,2,3739,7,30,1791,0,317,18998,19,1,-137
10822,tgb,1561820,96470,0,tree,12,0,87,2897,12,33,1217,0,106,20316,-168,0,-22
18229,tgb,1719330,-4200,0,tree,75,0,0,3758,7,31,1878,0,178,18728,11,1,-157
18230,tgb,1719350,113950,0,tree,2,1,98,2088,17,46,2020,0,122,19651,54,-2,-18
18231,tgb,1719400,53220,0,tree,12,0,87,1555,13.875,35,1473,0,309,16275,40,-3,-121
18232,tgb,1719425,138800,0,tree,4,0,96,2617,24.375,42,1576,0,146,18233,80,-1,-8
18233,tgb,1719440,114040,0,tree,4,1,96,2066,17,46,2025,0,144,20363,54,-2,-37
18234,tgb,1719530,115260,0,tree,12,1,69,1776,16.375,47,2115,0,195,18986,52,-3,55
18235,tgb,1719560,-5100,0,tree,77,0,23,3688,6.625,31,1874,0,176,15006,13,1,58
18236,tgb,1719570,21750,0,tree,58,0,4,3766,7.125,30,1792,0,326,13061,24,1,-181
18237,tgb,1719590,115470,0,tree,0,1,100,1729,12,47,2134,0,200,16455,37,-3,96
18238,tgb,1719640,-6190,0,tree,19,0,25,3864,12,31,1852,0,149,20816,8,1,24
10823,tgb,1561850,83980,0,tree,33,0,66,2995,18.4375,32,1033,0,348,10881,-12,0,36
18239,tgb,1719660,-5130,0,tree,73,0,14,3682,6.5625,31,1874,0,198,12983,19,1,54
18240,tgb,1719685,6350,0,tree,2,0,4,2350,7,33,2066,0,204,21388,22,-1,47
18241,tgb,1719690,-4060,0,tree,92,0,8,3549,12,31,1892,0,172,18438,25,1,-136
18242,tgb,1719700,172620,0,tree,85,0,14,3097,25,35,953,0,92,20388,-155,0,-10
18243,tgb,1719730,-3750,0,tree,77,0,17,3503,12,31,1898,0,232,16731,38,1,-68
18244,tgb,1719790,-3720,0,tree,69,0,6,3439,11.375,31,1901,0,175,17414,31,1,-18
18245,tgb,1719820,41000,0,tree,62,0,37,3344,7,30,1669,0,372,20306,2,0,178
18246,tgb,1719830,-5100,0,tree,98,0,2,3670,6.5,31,1874,0,273,10617,21,1,54
18247,tgb,1719850,132470,0,tree,29,0,33,3106,24,41,1413,0,49,16897,73,0,-13
18248,tgb,1719875,175800,0,tree,39,0,60,2892,23,36,1041,0,30,18581,-118,0,76
10824,tgb,1561930,98050,0,tree,35,1,64,2542,12,35,1403,0,245,19176,-32,-1,-3
18249,tgb,1719900,7600,0,tree,85,0,2,2973,5.75,32,2009,0,377,8180,9,0,-121
18250,tgb,1719900,41080,0,tree,65,0,35,3445,7,30,1659,0,309,14936,19,1,-188
18251,tgb,1719920,40600,0,tree,100,0,0,3247,6.9375,30,1683,0,337,8783,22,0,-38
18252,tgb,1719990,137150,0,tree,23,0,8,2416,16.1875,43,1713,0,321,22398,50,-1,167
18253,tgb,1720000,6225,0,tree,85,0,2,2204,6.5,33,2077,0,301,16854,21,-1,136
18254,tgb,1720000,151350,0,tree,60,0,39,2676,16.5625,40,1412,0,268,14596,44,-1,272
18255,tgb,1720020,7350,0,tree,100,0,0,2826,7,32,2018,0,358,11146,22,0,-106
18256,tgb,1720025,7000,0,tree,73,0,14,2625,7,32,2038,0,314,11300,22,0,157
18257,tgb,1720030,114300,0,tree,4,0,40,1944,17,46,2047,0,141,18960,53,-3,-27
18258,tgb,1720050,73350,0,tree,0,0,100,2054,17.3125,38,1221,0,308,18429,-7,-2,-47
10825,tgb,1561950,99950,0,tree,0,1,100,2600,7.1875,35,1408,0,533,5800,25,-1,-220
18259,tgb,1720050,73950,0,tree,0,0,100,1567,7,39,1325,0,334,22611,-2,-3,162
18260,tgb,1720050,138450,0,tree,4,0,96,2382,18.875,43,1716,0,133,17592,69,-1,36
18261,tgb,1720060,6950,0,tree,75,0,25,2682,7,32,2034,0,335,8145,23,0,-147
18262,tgb,1720060,16280,0,tree,0,0,0,3912,1.3125,30,1775,0,0,16294,-6,2,-138
18263,tgb,1720070,7325,0,tree,90,0,10,2871,7,32,2013,0,366,12100,23,0,-135
18264,tgb,1720070,152750,0,tree,27,0,73,2657,22.4375,40,1422,0,168,14050,71,-1,15
18265,tgb,1720075,165690,0,tree,35,0,46,3011,24,36,1061,0,6,18478,-56,0,49
18266,tgb,1720095,149100,0,tree,23,0,77,2748,18,40,1390,0,218,22121,34,0,-168
18267,tgb,1720120,149730,0,tree,47,0,52,2589,17,40,1472,0,168,13813,52,-1,53
18268,tgb,1720150,137180,0,tree,0,0,0,2401,16.5,43,1709,0,154,20088,50,-1,134
10826,tgb,1562000,100820,0,tree,77,1,17,2902,7.8125,34,1235,0,343,20194,-152,0,-241
18269,tgb,1720170,5470,0,tree,79,0,21,2653,7,32,2034,0,305,11470,24,0,-126
18270,tgb,1720175,137350,0,tree,12,0,44,2371,16.25,43,1734,0,29,18621,50,-1,124
18271,tgb,1720225,7000,0,tree,100,0,0,2653,7,32,2034,0,280,10071,23,0,-89
18272,tgb,1720250,6940,0,tree,62,0,25,2696,7,32,2028,0,289,12540,23,0,-125
18273,tgb,1720250,73850,0,tree,0,0,100,1748,7,39,1283,0,376,21933,-13,-3,44
18274,tgb,1720250,175700,0,tree,56,0,6,2907,24,36,1032,0,42,19289,-132,0,42
18275,tgb,1720250,176450,0,tree,75,0,12,3050,17,35,955,0,189,13739,-92,0,10
18276,tgb,1720290,150100,0,tree,27,0,72,2736,17.25,40,1404,0,238,12239,54,0,-43
18277,tgb,1720350,176700,0,tree,64,0,17,3139,17,34,906,0,112,15318,-157,0,-27
18278,tgb,1720360,14980,0,tree,58,0,10,3936,7,30,1787,0,312,22711,2,2,30
10827,tgb,1562130,101310,0,tree,87,1,12,2357,7,37,1518,0,420,23050,-18,-1,125
18279,tgb,1720360,150280,0,tree,31,0,68,2721,18.75,40,1384,0,311,20308,56,-1,157
18280,tgb,1720400,-5530,0,tree,56,0,19,3779,12,31,1860,0,70,16975,18,1,-30
18281,tgb,1720400,139520,0,tree,0,0,100,2365,23.875,43,1716,0,219,22024,76,-1,27
18282,tgb,1720400,139650,0,tree,8,0,85,2359,23.875,43,1716,0,237,14985,80,-1,-157
18283,tgb,1720425,6825,0,tree,46,0,54,2568,7,32,2038,0,345,8993,23,0,-91
18284,tgb,1720430,113360,0,tree,2,0,79,2010,15.25,46,2020,0,123,15473,56,-3,-159
18285,tgb,1720450,176550,0,tree,43,0,56,3119,17,34,920,0,140,15212,-147,0,-29
18286,tgb,1720510,17430,0,tree,0,0,0,3909,0,30,1764,0,0,16444,-7,2,-137
18287,tgb,1720530,-5470,0,tree,92,0,2,3779,12,31,1859,0,105,15583,24,1,-35
18288,tgb,1720530,-4340,0,tree,100,0,0,3348,9.1875,31,1897,0,277,22844,0,0,165
10828,tgb,1562140,100690,0,tree,87,1,6,2847,7.1875,34,1277,0,369,16860,-83,0,-93
18289,tgb,1720540,15020,0,tree,66,0,21,3921,7,30,1785,0,301,22676,5,2,6
18290,tgb,1720540,17390,0,tree,27,0,29,3887,2.8125,30,1767,0,265,12386,7,2,-130
18291,tgb,1720550,150100,0,tree,39,0,60,2688,17.4375,40,1406,0,268,18194,41,-1,136
18292,tgb,1720580,-4360,0,tree,100,0,0,3385,11.25,31,1894,0,275,22432,8,0,171
18293,tgb,1720600,-4190,0,tree,100,0,0,3327,6.0625,31,1898,0,247,17001,10,0,199
18294,tgb,1720600,20725,0,tree,2,0,85,2592,2,32,1861,0,249,21698,0,0,85
18295,tgb,1720600,151450,0,tree,27,0,10,2787,18,39,1347,0,177,20559,13,0,-125
18296,tgb,1720610,5450,0,tree,75,0,25,2397,6.75,33,2051,0,374,20296,22,-1,157
18297,tgb,1720620,-3690,0,tree,96,0,4,3555,7,31,1885,0,253,18034,12,1,-20
18298,tgb,1720625,150975,0,tree,35,0,64,2660,16.5625,40,1432,0,166,19308,31,-1,167
10082,tgb,1510270,26100,0,tree,21,0,10,3381,25,27,1023,0,17,18832,-221,0,-8
10829,tgb,1562150,36350,0,tree,60,0,39,3366,7,32,1229,0,259,13792,-73,1,125
18299,tgb,1720650,150100,0,tree,17,0,83,2766,17.4375,39,1383,0,279,12965,51,0,-315
18300,tgb,1720650,153000,0,tree,60,0,39,2589,17.875,40,1445,0,361,8899,52,-1,60
18301,tgb,1720670,4630,0,tree,60,0,39,2261,7,33,2055,0,378,13080,24,-1,-262
18302,tgb,1720670,4770,0,tree,46,0,54,2271,6.375,33,2057,0,372,16117,22,-1,-7
18303,tgb,1720670,39870,0,tree,52,0,4,3529,7,30,1677,0,174,14416,17,1,-112
18304,tgb,1720680,5350,0,tree,79,0,2,2415,3,33,2047,0,393,21146,8,-1,-137
18305,tgb,1720680,15100,0,tree,44,0,37,3863,7,30,1787,0,348,22643,12,2,-168
18306,tgb,1720710,4680,0,tree,65,0,35,2240,7,33,2059,0,361,15957,22,-1,16
18307,tgb,1720720,-5500,0,tree,100,0,0,3776,12,31,1858,0,158,14833,30,1,-31
18308,tgb,1720725,150850,0,tree,54,0,45,2718,17.375,40,1401,0,233,21625,31,-1,-147
10830,tgb,1562180,118390,0,tree,50,1,50,2573,8.875,36,1327,0,357,8298,22,-1,-56
18309,tgb,1720730,4870,0,tree,71,0,29,2246,2,33,2058,0,352,15401,5,-1,335
18310,tgb,1720750,5170,0,tree,100,0,0,2388,3,33,2048,0,284,18979,8,-1,136
18311,tgb,1720760,-4010,0,tree,90,0,4,3612,7.3125,31,1879,0,265,13356,23,1,-16
18312,tgb,1720780,-8340,0,tree,100,0,0,3916,7,30,1829,0,315,18227,2,2,87
18313,tgb,1720800,15170,0,tree,71,0,10,3727,7,30,1794,0,356,22807,9,1,13
18314,tgb,1720850,123060,0,tree,2,0,35,2713,12,44,1751,0,160,17641,38,-1,0
18315,tgb,1720860,151700,0,tree,37,0,62,2742,17.0625,39,1389,0,252,17059,41,0,-65
18316,tgb,1720880,123340,0,tree,0,0,0,2774,12,44,1724,0,191,15173,79,0,2
18317,tgb,1720880,150150,0,tree,12,0,62,2799,17.6875,39,1354,0,167,13235,44,0,-147
18318,tgb,1720900,-2420,0,tree,67,0,33,3418,7,31,1903,0,161,19926,7,1,-52
10831,tgb,1562190,100900,0,tree,92,1,8,2719,7.375,35,1329,0,235,20023,-107,0,-16
18319,tgb,1720900,123280,0,tree,0,0,0,2731,12,44,1744,0,201,13961,38,-1,16
18320,tgb,1720930,-8780,0,tree,58,0,10,4141,11.375,30,1808,0,198,21058,17,2,3
18321,tgb,1720930,122550,0,tree,19,0,37,2629,12,44,1789,0,128,18837,38,-1,-9
18322,tgb,1720950,-8790,0,tree,48,0,8,4080,9.125,30,1813,0,349,22146,-4,2,45
18323,tgb,1720950,123750,0,tree,23,0,14,2999,12.875,43,1626,0,90,17116,40,0,-125
18324,tgb,1720950,123925,0,tree,39,0,23,2994,12.125,43,1628,0,162,19045,62,0,-136
18325,tgb,1720950,150670,0,tree,43,0,56,2718,17,40,1412,0,261,17316,45,-1,-12
18326,tgb,1720950,150850,0,tree,10,0,89,2718,18,40,1391,0,252,20581,35,-1,-126
18327,tgb,1720990,5120,0,tree,75,0,12,2307,3,33,2051,0,328,17570,9,-1,-231
18328,tgb,1721000,122250,0,tree,50,0,31,2683,17,44,1768,0,114,17857,83,-1,-53
10832,tgb,1562190,103220,0,tree,87,1,12,2308,16.75,37,1525,0,451,18557,38,-1,-79
18329,tgb,1721020,150320,0,tree,17,0,8,2793,17.5625,39,1359,0,114,20641,16,0,-136
18330,tgb,1721050,-8050,0,tree,98,0,2,3746,6.9375,31,1839,0,194,17921,-1,1,124
18331,tgb,1721050,-4050,0,tree,98,0,2,3770,7,31,1867,0,134,18502,5,1,-147
18332,tgb,1721050,7950,0,tree,50,0,50,2438,6.8125,33,2032,0,332,13032,21,-1,47
18333,tgb,1721050,15950,0,tree,77,0,17,2867,7,32,1840,0,173,21574,5,0,212
18334,tgb,1721050,43950,0,tree,0,0,100,1412,7,34,1776,0,268,20581,17,-4,13
18335,tgb,1721050,73950,0,tree,4,0,77,1980,7,38,1240,0,352,22268,-44,-2,125
18336,tgb,1721050,143950,0,tree,6,0,94,2487,17.5,42,1579,0,275,14641,54,-1,-13
18337,tgb,1721050,150950,0,tree,29,0,70,2709,17.8125,40,1393,0,269,19061,43,-1,-210
18338,tgb,1721050,151950,0,tree,29,0,39,2727,24.25,39,1390,0,236,16491,69,-1,-81
10833,tgb,1562210,100480,0,tree,27,1,4,3059,8,33,1148,0,355,17472,-233,0,-189
18339,tgb,1721060,123420,0,tree,25,0,62,2863,12.3125,43,1684,0,280,19286,38,0,-44
18340,tgb,1721100,113950,0,tree,0,1,75,1714,17,47,2079,0,200,21605,51,-3,165
18341,tgb,1721120,-6050,0,tree,100,0,0,3779,7,31,1849,0,293,16858,13,1,-4
18342,tgb,1721120,150480,0,tree,73,0,27,2666,17,40,1435,0,178,18607,36,-1,188
18343,tgb,1721130,123310,0,tree,25,0,43,2866,12.25,43,1680,0,320,12247,39,0,-147
18344,tgb,1721150,151050,0,tree,37,0,62,2688,17.5625,40,1427,0,289,16130,53,-1,-262
18345,tgb,1721175,151030,0,tree,29,0,70,2688,17.25,40,1427,0,294,15967,52,-1,-157
18346,tgb,1721180,-4120,0,tree,60,0,39,3734,6.75,31,1867,0,290,21299,0,1,199
18347,tgb,1721240,-6210,0,tree,100,0,0,3843,7,31,1844,0,269,12291,21,1,125
18348,tgb,1721250,107350,0,tree,0,1,100,1979,18,46,2069,0,160,16610,55,-3,-153
10834,tgb,1562250,100070,0,tree,27,1,73,2689,7.125,35,1343,0,385,7665,18,0,-220
18349,tgb,1721280,200,0,tree,100,0,0,2520,6.875,33,1979,0,334,11616,21,0,33
18350,tgb,1721280,122800,0,tree,0,0,0,2816,12.125,44,1711,0,210,12351,39,0,-78
18351,tgb,1721310,-4120,0,tree,46,0,54,3800,7,31,1862,0,276,18955,10,1,-102
18352,tgb,1721320,-6420,0,tree,100,0,0,3770,7,31,1846,0,236,15719,12,1,15
18353,tgb,1721350,115350,0,tree,17,1,58,2136,12.5625,46,1950,0,309,15527,40,-2,-231
18354,tgb,1721350,124000,0,tree,23,0,15,3104,13,43,1583,0,237,17708,41,0,-178
18355,tgb,1721350,176440,0,tree,81,0,6,3060,17,35,942,0,195,12900,-82,0,7
18356,tgb,1721375,90,0,tree,100,0,0,2529,6.625,33,1977,0,347,12966,21,0,73
18357,tgb,1721375,10025,0,tree,90,0,10,3675,7,31,1900,0,290,10408,22,1,-33
18358,tgb,1721390,225,0,tree,100,0,0,2594,7,32,1972,0,330,11633,21,0,-1
10835,tgb,1562340,98530,0,tree,12,1,87,2754,12,34,1292,0,174,19041,-97,0,-37
18359,tgb,1721400,52520,0,tree,10,1,90,1757,17,35,1464,0,229,20898,13,-3,157
18360,tgb,1721400,124100,0,tree,25,0,19,3056,12.5625,43,1594,0,287,15727,49,0,-41
18361,tgb,1721450,42000,0,tree,0,0,100,2104,7,32,1746,0,310,22154,9,-2,-14
18362,tgb,1721470,130750,0,tree,2,0,98,3119,17.4375,41,1465,0,78,16789,112,0,9
18363,tgb,1721520,-6670,0,tree,96,0,4,3901,10.4375,31,1834,0,204,17690,10,2,-42
18364,tgb,1721540,-6670,0,tree,85,0,8,3964,12,30,1829,0,184,15527,25,2,-71
18365,tgb,1721550,124050,0,tree,14,0,48,3050,12,43,1612,0,342,9943,38,0,-30
18366,tgb,1721560,36330,0,tree,35,0,14,1960,6.1875,33,1848,0,371,12797,20,-2,183
18367,tgb,1721560,124250,0,tree,10,0,14,3071,12.125,43,1595,0,225,20247,76,0,167
18368,tgb,1721570,370,0,tree,92,0,8,2860,7,32,1950,0,295,15598,21,0,-231
10836,tgb,1562430,99540,0,tree,75,1,25,2640,12,35,1353,0,287,18559,-42,-1,44
18369,tgb,1721600,157100,0,tree,17,0,71,2614,22,40,1408,0,194,17904,50,-1,122
18370,tgb,1721620,36370,0,tree,27,0,60,2031,6,33,1840,0,387,9968,20,-2,131
18371,tgb,1721630,-25,0,tree,100,0,0,2639,7,32,1966,0,335,11713,21,0,56
18372,tgb,1721630,7500,0,tree,100,0,0,2225,7,33,2044,0,328,18433,21,-1,142
18373,tgb,1721640,325,0,tree,87,0,12,2837,7,32,1951,0,288,16959,23,0,146
18374,tgb,1721650,36780,0,tree,27,0,73,2499,5.875,32,1796,0,457,8520,21,-1,-168
18375,tgb,1721680,7570,0,tree,94,0,0,2283,7,33,2037,0,331,17978,21,-1,107
18376,tgb,1721680,36530,0,tree,85,0,15,2182,6,32,1827,0,374,9684,20,-1,128
18377,tgb,1721720,7330,0,tree,65,0,4,2320,7,33,2037,0,377,13841,22,-1,43
18378,tgb,1721730,7420,0,tree,96,0,4,2332,7,33,2034,0,329,16065,22,-1,39
10837,tgb,1562450,101510,0,tree,66,1,14,2646,17,35,1359,0,104,18952,-41,-1,-65
18379,tgb,1721750,157300,0,tree,60,0,39,2624,21.9375,39,1382,0,252,12277,70,-1,125
18380,tgb,1721770,36600,0,tree,79,0,15,2331,2.8125,32,1812,0,429,9461,10,-1,188
18381,tgb,1721780,230,0,tree,100,0,0,2848,7,32,1950,0,341,10052,23,0,-79
18382,tgb,1721800,113150,0,tree,6,1,6,1985,7,46,1984,0,281,13941,24,-3,-189
18383,tgb,1721810,6640,0,tree,38,0,6,2329,3,33,2037,0,396,10913,9,-1,-168
18384,tgb,1721830,154890,0,tree,23,0,77,2586,23,40,1440,0,211,22136,49,-1,99
18385,tgb,1721850,200,0,tree,100,0,0,2905,7,32,1944,0,331,10613,23,0,-137
18386,tgb,1721875,156800,0,tree,65,0,4,2679,16.875,39,1366,0,299,23139,13,-1,67
18387,tgb,1721930,36700,0,tree,92,0,8,2537,2.3125,32,1794,0,392,11116,7,0,88
18388,tgb,1721940,200,0,tree,100,0,0,2966,7,32,1939,0,331,11163,23,0,-145
10838,tgb,1562470,118650,0,tree,37,1,62,2584,7,36,1331,0,344,9500,7,0,209
18389,tgb,1721950,143400,0,tree,29,0,71,2232,19,43,1745,0,149,17352,50,-2,136
18390,tgb,1721950,156550,0,tree,52,0,35,2766,16.9375,39,1312,0,203,20479,6,0,3
18391,tgb,1721990,37290,0,tree,79,0,8,3290,2.6875,31,1729,0,493,8776,7,0,-50
18392,tgb,1722050,-10050,0,tree,25,0,6,4274,6.5625,30,1782,0,143,18592,-23,2,-25
18393,tgb,1722050,143400,0,tree,19,0,81,2261,21.8125,43,1728,0,138,20029,65,-2,121
18394,tgb,1722080,-7540,0,tree,62,0,25,4180,12,30,1805,0,229,18140,14,2,-210
18395,tgb,1722100,41050,0,tree,0,0,100,2087,7,32,1769,0,375,15460,22,-2,39
18396,tgb,1722100,157350,0,tree,10,0,89,2679,16.25,39,1355,0,162,20355,4,-1,124
18397,tgb,1722140,105370,0,tree,0,1,0,983,0,49,2374,1,228,11885,0,-6,43
18398,tgb,1722450,52200,0,tree,0,1,69,1908,17.125,35,1455,0,157,11004,45,-2,-38
10083,tgb,1510270,26520,0,tree,37,0,19,3366,25,28,1031,0,12,18459,-208,0,-6
10839,tgb,1562500,60750,0,tree,35,0,64,2999,17,32,1177,0,240,18503,-90,0,-2
18399,tgb,1722450,156300,0,tree,50,0,50,2751,16.375,39,1334,0,218,13989,36,0,31
18400,tgb,1722490,154720,0,tree,37,0,62,2715,17.625,39,1360,0,327,22322,19,-1,-8
18401,tgb,1722500,144350,0,tree,21,0,79,2478,16.875,42,1587,0,199,12864,52,-1,20
18402,tgb,1722510,176115,0,tree,27,0,60,3056,24,35,948,0,97,16457,-120,0,-36
